9.997530876149176571e-01 2.469123850823918740e-04
9.996438434732566325e-01 3.561565267433372583e-04
9.997530876149176571e-01 2.469123850823918740e-04
9.996438434732566325e-01 3.561565267433372583e-04
9.999598859176325183e-01 4.011408236748634205e-05
9.943660608263737988e-01 5.633939173626193418e-03
9.996438434732566325e-01 3.561565267433372583e-04
9.876886128037659640e-01 1.231138719623406895e-02
9.999598859176325183e-01 4.011408236748634205e-05
9.971554341441055680e-01 2.844565855894426801e-03
9.997530876149176571e-01 2.469123850823918740e-04
9.997530876149176571e-01 2.469123850823918740e-04
9.996438434732566325e-01 3.561565267433372583e-04
9.823358626081301059e-01 1.766413739186993570e-02
9.971554341441055680e-01 2.844565855894426801e-03
9.943660608263737988e-01 5.633939173626193418e-03
9.999598859176325183e-01 4.011408236748634205e-05
9.996789058949476781e-01 3.210941050523989757e-04
9.996789058949476781e-01 3.210941050523989757e-04
9.999598859176325183e-01 4.011408236748634205e-05
9.971554341441055680e-01 2.844565855894426801e-03
9.996438434732566325e-01 3.561565267433372583e-04
9.996438434732566325e-01 3.561565267433372583e-04
9.996789058949476781e-01 3.210941050523989757e-04
9.996438434732566325e-01 3.561565267433372583e-04
9.999598859176325183e-01 4.011408236748634205e-05
9.993624598145919302e-01 6.375401854080684806e-04
9.996438434732566325e-01 3.561565267433372583e-04
9.978343421395455826e-01 2.165657860454318993e-03
9.980264429308574048e-01 1.973557069142505005e-03
9.943660608263737988e-01 5.633939173626193418e-03
9.997530876149176571e-01 2.469123850823918740e-04
9.943660608263737988e-01 5.633939173626193418e-03
9.999598859176325183e-01 4.011408236748634205e-05
9.993624598145919302e-01 6.375401854080684806e-04
9.996438434732566325e-01 3.561565267433372583e-04
9.971554341441055680e-01 2.844565855894426801e-03
9.971554341441055680e-01 2.844565855894426801e-03
9.996789058949476781e-01 3.210941050523989757e-04
9.996438434732566325e-01 3.561565267433372583e-04
9.996438434732566325e-01 3.561565267433372583e-04
9.996438434732566325e-01 3.561565267433372583e-04
9.943660608263737988e-01 5.633939173626193418e-03
9.666370023987982396e-01 3.336299760120176733e-02
9.996438434732566325e-01 3.561565267433372583e-04
9.996438434732566325e-01 3.561565267433372583e-04
9.999598859176325183e-01 4.011408236748634205e-05
9.999598859176325183e-01 4.011408236748634205e-05
9.829192567939747383e-01 1.708074320602524093e-02
9.999598859176325183e-01 4.011408236748634205e-05
9.996789058949476781e-01 3.210941050523989757e-04
9.999598859176325183e-01 4.011408236748634205e-05
9.999598859176325183e-01 4.011408236748634205e-05
9.980264429308574048e-01 1.973557069142505005e-03
9.996789058949476781e-01 3.210941050523989757e-04
9.999598859176325183e-01 4.011408236748634205e-05
9.996789058949476781e-01 3.210941050523989757e-04
9.876886128037659640e-01 1.231138719623406895e-02
9.996438434732566325e-01 3.561565267433372583e-04
9.996789058949476781e-01 3.210941050523989757e-04
9.996789058949476781e-01 3.210941050523989757e-04
9.999598859176325183e-01 4.011408236748634205e-05
9.999598859176325183e-01 4.011408236748634205e-05
9.980264429308574048e-01 1.973557069142505005e-03
9.996789058949476781e-01 3.210941050523989757e-04
9.996438434732566325e-01 3.561565267433372583e-04
9.996438434732566325e-01 3.561565267433372583e-04
9.996789058949476781e-01 3.210941050523989757e-04
9.823358626081301059e-01 1.766413739186993570e-02
9.997530876149176571e-01 2.469123850823918740e-04
9.996438434732566325e-01 3.561565267433372583e-04
9.996789058949476781e-01 3.210941050523989757e-04
9.971554341441055680e-01 2.844565855894426801e-03
9.999598859176325183e-01 4.011408236748634205e-05
9.979794355915232451e-01 2.020564408476848133e-03
9.999598859176325183e-01 4.011408236748634205e-05
9.997530876149176571e-01 2.469123850823918740e-04
9.943660608263737988e-01 5.633939173626193418e-03
9.996789058949476781e-01 3.210941050523989757e-04
9.943660608263737988e-01 5.633939173626193418e-03
9.993624598145919302e-01 6.375401854080684806e-04
9.999598859176325183e-01 4.011408236748634205e-05
9.993624598145919302e-01 6.375401854080684806e-04
9.997530876149176571e-01 2.469123850823918740e-04
9.997530876149176571e-01 2.469123850823918740e-04
9.943660608263737988e-01 5.633939173626193418e-03
9.999598859176325183e-01 4.011408236748634205e-05
9.996438434732566325e-01 3.561565267433372583e-04
9.999598859176325183e-01 4.011408236748634205e-05
9.012753269272217871e-01 9.872467307277828230e-02
9.943660608263737988e-01 5.633939173626193418e-03
9.823358626081301059e-01 1.766413739186993570e-02
9.823358626081301059e-01 1.766413739186993570e-02
9.823358626081301059e-01 1.766413739186993570e-02
9.829192567939747383e-01 1.708074320602524093e-02
9.943660608263737988e-01 5.633939173626193418e-03
