9.999981497726473378e-01 1.850227352611136384e-06
9.996728213726090440e-01 3.271786273910181697e-04
3.843306167638031821e-03 9.961566938323619391e-01
9.969734794149137658e-01 3.026520585086271524e-03
7.249706688406740707e-01 2.750293311593258183e-01
7.249706688406740707e-01 2.750293311593258183e-01
6.001831446706875489e-04 9.993998168553291928e-01
9.969098795168532812e-01 3.090120483146800365e-03
7.013515826457384196e-04 9.992986484173542738e-01
9.995276955226387594e-01 4.723044773613008208e-04
1.462403335002479456e-03 9.985375966649975288e-01
1.643187173977874727e-01 8.356812826022125273e-01
9.228625310492436506e-01 7.713746895075640486e-02
6.506249535931515338e-01 3.493750464068483552e-01
2.143570236620021479e-06 9.999978564297633543e-01
7.013515826457384196e-04 9.992986484173542738e-01
9.999981497726473378e-01 1.850227352611136384e-06
9.228625310492436506e-01 7.713746895075640486e-02
4.672527796829208935e-01 5.327472203170791065e-01
9.996728213726090440e-01 3.271786273910181697e-04
1.282063254336498212e-03 9.987179367456635593e-01
9.999981497726473378e-01 1.850227352611136384e-06
9.995276955226387594e-01 4.723044773613008208e-04
9.969734794149137658e-01 3.026520585086271524e-03
9.999981497726473378e-01 1.850227352611136384e-06
6.603219002941773143e-03 9.933967809970583041e-01
2.959277359411824904e-01 7.040722640588175096e-01
9.999981497726473378e-01 1.850227352611136384e-06
9.228625310492436506e-01 7.713746895075640486e-02
6.001831446706875489e-04 9.993998168553291928e-01
1.282063254336498212e-03 9.987179367456635593e-01
6.001831446706875489e-04 9.993998168553291928e-01
7.013515826457384196e-04 9.992986484173542738e-01
7.992255472776012004e-01 2.007744527223988551e-01
5.581517533387694296e-01 4.418482466612305704e-01
6.001831446706875489e-04 9.993998168553291928e-01
1.643187173977874727e-01 8.356812826022125273e-01
9.999981497726473378e-01 1.850227352611136384e-06
9.999981497726473378e-01 1.850227352611136384e-06
9.999981497726473378e-01 1.850227352611136384e-06
7.013515826457384196e-04 9.992986484173542738e-01
7.249706688406740707e-01 2.750293311593258183e-01
6.603219002941773143e-03 9.933967809970583041e-01
9.228625310492436506e-01 7.713746895075640486e-02
9.996728213726090440e-01 3.271786273910181697e-04
4.672527796829208935e-01 5.327472203170791065e-01
9.228625310492436506e-01 7.713746895075640486e-02
9.995276955226387594e-01 4.723044773613008208e-04
2.909343850202780746e-01 7.090656149797218699e-01
9.985818517892466328e-01 1.418148210753419642e-03
9.228625310492436506e-01 7.713746895075640486e-02
7.013515826457384196e-04 9.992986484173542738e-01
6.506249535931515338e-01 3.493750464068483552e-01
6.001831446706875489e-04 9.993998168553291928e-01
1.282063254336498212e-03 9.987179367456635593e-01
9.999981497726473378e-01 1.850227352611136384e-06
2.143570236620021479e-06 9.999978564297633543e-01
4.672527796829208935e-01 5.327472203170791065e-01
9.999981497726473378e-01 1.850227352611136384e-06
9.996728213726090440e-01 3.271786273910181697e-04
7.249706688406740707e-01 2.750293311593258183e-01
9.996728213726090440e-01 3.271786273910181697e-04
2.909343850202780746e-01 7.090656149797218699e-01
3.843306167638031821e-03 9.961566938323619391e-01
9.985818517892466328e-01 1.418148210753419642e-03
9.228625310492436506e-01 7.713746895075640486e-02
9.999981497726473378e-01 1.850227352611136384e-06
1.282063254336498212e-03 9.987179367456635593e-01
6.506249535931515338e-01 3.493750464068483552e-01
9.995276955226387594e-01 4.723044773613008208e-04
2.143570236620021479e-06 9.999978564297633543e-01
9.999981497726473378e-01 1.850227352611136384e-06
2.143570236620021479e-06 9.999978564297633543e-01
2.143570236620021479e-06 9.999978564297633543e-01
2.143570236620021479e-06 9.999978564297633543e-01
9.996728213726090440e-01 3.271786273910181697e-04
9.999981497726473378e-01 1.850227352611136384e-06
9.999981497726473378e-01 1.850227352611136384e-06
6.001831446706875489e-04 9.993998168553291928e-01
9.995276955226387594e-01 4.723044773613008208e-04
9.996728213726090440e-01 3.271786273910181697e-04
9.996728213726090440e-01 3.271786273910181697e-04
9.985818517892466328e-01 1.418148210753419642e-03
2.143570236620021479e-06 9.999978564297633543e-01
6.603219002941773143e-03 9.933967809970583041e-01
6.506249535931515338e-01 3.493750464068483552e-01
9.969098795168532812e-01 3.090120483146800365e-03
2.143570236620021479e-06 9.999978564297633543e-01
7.249706688406740707e-01 2.750293311593258183e-01
9.995276955226387594e-01 4.723044773613008208e-04
9.995276955226387594e-01 4.723044773613008208e-04
6.001831446706875489e-04 9.993998168553291928e-01
9.228625310492436506e-01 7.713746895075640486e-02
9.969098795168532812e-01 3.090120483146800365e-03
5.581517533387694296e-01 4.418482466612305704e-01
9.996728213726090440e-01 3.271786273910181697e-04
9.996728213726090440e-01 3.271786273910181697e-04
2.959277359411824904e-01 7.040722640588175096e-01
9.996728213726090440e-01 3.271786273910181697e-04
4.672527796829208935e-01 5.327472203170791065e-01
6.603219002941773143e-03 9.933967809970583041e-01
1.282063254336498212e-03 9.987179367456635593e-01
2.959277359411824904e-01 7.040722640588175096e-01
9.969734794149137658e-01 3.026520585086271524e-03
1.643187173977874727e-01 8.356812826022125273e-01
2.143570236620021479e-06 9.999978564297633543e-01
5.581517533387694296e-01 4.418482466612305704e-01
4.672527796829208935e-01 5.327472203170791065e-01
9.995276955226387594e-01 4.723044773613008208e-04
7.992255472776012004e-01 2.007744527223988551e-01
9.999981497726473378e-01 1.850227352611136384e-06
9.996728213726090440e-01 3.271786273910181697e-04
6.001831446706875489e-04 9.993998168553291928e-01
9.999981497726473378e-01 1.850227352611136384e-06
9.995276955226387594e-01 4.723044773613008208e-04
6.603219002941773143e-03 9.933967809970583041e-01
9.995276955226387594e-01 4.723044773613008208e-04
2.959277359411824904e-01 7.040722640588175096e-01
9.999981497726473378e-01 1.850227352611136384e-06
9.999981497726473378e-01 1.850227352611136384e-06
7.992255472776012004e-01 2.007744527223988551e-01
3.843306167638031821e-03 9.961566938323619391e-01
9.969734794149137658e-01 3.026520585086271524e-03
9.999981497726473378e-01 1.850227352611136384e-06
9.969734794149137658e-01 3.026520585086271524e-03
6.506249535931515338e-01 3.493750464068483552e-01
1.282063254336498212e-03 9.987179367456635593e-01
7.992255472776012004e-01 2.007744527223988551e-01
6.506249535931515338e-01 3.493750464068483552e-01
9.228625310492436506e-01 7.713746895075640486e-02
7.013515826457384196e-04 9.992986484173542738e-01
6.001831446706875489e-04 9.993998168553291928e-01
5.581517533387694296e-01 4.418482466612305704e-01
2.143570236620021479e-06 9.999978564297633543e-01
9.999981497726473378e-01 1.850227352611136384e-06
1.643187173977874727e-01 8.356812826022125273e-01
9.996728213726090440e-01 3.271786273910181697e-04
9.228625310492436506e-01 7.713746895075640486e-02
1.282063254336498212e-03 9.987179367456635593e-01
7.992255472776012004e-01 2.007744527223988551e-01
7.013515826457384196e-04 9.992986484173542738e-01
2.909343850202780746e-01 7.090656149797218699e-01
4.672527796829208935e-01 5.327472203170791065e-01
9.996728213726090440e-01 3.271786273910181697e-04
5.581517533387694296e-01 4.418482466612305704e-01
5.581517533387694296e-01 4.418482466612305704e-01
9.999981497726473378e-01 1.850227352611136384e-06
9.969734794149137658e-01 3.026520585086271524e-03
9.985167559872012433e-01 1.483244012798678232e-03
9.985818517892466328e-01 1.418148210753419642e-03
9.985818517892466328e-01 1.418148210753419642e-03
7.013515826457384196e-04 9.992986484173542738e-01
9.996728213726090440e-01 3.271786273910181697e-04
9.969734794149137658e-01 3.026520585086271524e-03
9.999981497726473378e-01 1.850227352611136384e-06
9.996728213726090440e-01 3.271786273910181697e-04
